Area Number,Baseline,Dislike roads,Dislike camps,Dislike picnic,Dislike gates,Dislike all,Like border,Like dams,Like water,Like all
211,1,0.5,0.5,0.5,0.5,0.0625,0.8431672247169544,0.9396738010756324,0.6721619570554672,0.5325553643901548
212,1,0.5,0.5,0.5,0.5,0.0625,0.8554043671346448,0.9514544735570458,0.6472031338466213,0.5267445939735477
213,1,0.5,0.5,0.5,0.5,0.0625,0.8676382304996065,0.9567092850765053,0.622238864977367,0.5165065133058144
214,1,0.5,0.5,0.5,0.5,0.0625,0.8797004826160473,0.9531864991743969,0.5972701631372055,0.5008221549599386
215,1,0.5,0.5,0.5,0.5,0.0625,0.8925534097300638,0.9424767723392526,0.5722978046987888,0.48142312660268316
216,1,0.5,0.5,0.5,0.5,0.0625,0.9090284715083086,0.9277065730410277,0.5473223948200924,0.46156337271050063
217,1,0.5,0.5,0.5,0.5,0.0625,0.9255035332865539,0.9108722408986125,0.5223444121572994,0.4403444239424703
218,1,0.5,0.5,0.5,0.5,0.0625,0.9419785950648043,0.8929431211766441,0.5,0.42056665337937826
219,1,0.5,0.5,0.5,0.5,0.0625,0.9584536568430475,0.8743871297821766,0.5,0.4190297710181118
220,1,0.5,0.5,0.5,0.5,0.0625,0.9749287186212909,0.8554454738677437,0.5,0.4169991798441312
221,1,0.5,0.5,0.5,0.5,0.0625,0.9914037803995375,0.8362519347098001,0.5,0.4145316647188615
222,1,0.5,0.5,0.5,0.5,0.0625,0.992121157822218,0.816885700320142,0.5,0.4052247934050163
223,1,0.5,0.5,0.5,0.5,0.0625,0.9756460960439699,0.7973962867857346,0.5,0.3889882871012299
224,1,0.5,0.5,0.5,0.5,0.0625,0.9591710342657245,0.7778161066387344,0.5,0.37302933973660696
225,1,0.5,0.5,0.5,0.5,0.0625,0.9472061171077717,0.7581672058422736,0.5,0.3590703075821543
226,1,0.5,0.5,0.5,0.5,0.0625,0.9373623930529968,0.7384650727128512,0.5,0.34610469387208675
227,1,0.5,0.5,0.5,0.5,0.0625,0.9275186689981976,0.718720892969176,0.5,0.33331352301398304
228,1,0.5,0.5,0.5,0.5,0.0625,0.9176749449434155,0.6989429391078482,0.5,0.32070121158219184
229,1,0.5,0.5,0.5,0.5,0.0625,0.9080010681577981,0.6791374565737218,0.5,0.30832876799745484
230,1,0.5,0.5,0.5,0.5,0.0625,0.8979050360375074,0.6593092463318881,0.5,0.29599854629374794
231,1,0.5,0.5,0.5,0.5,0.0625,0.8862524047355183,0.6394620581743033,0.5,0.2833623933970501
232,1,0.5,0.5,0.5,0.5,0.0625,0.9211306465598574,0.7993052464241082,0.7860548400477336,0.5787443197152667
233,1,0.5,0.5,0.5,0.5,0.0625,0.9376688756320973,0.8115042572068408,0.8091069559907758,0.6156675132973053
234,1,0.5,0.5,0.5,0.5,0.0625,0.9542071047043376,0.8222841988189797,0.8316023247333287,0.6524996535508559
235,1,0.5,0.5,0.5,0.5,0.0625,0.9707453337765848,0.8317871421110967,0.8532846299144992,0.6889876497423894
236,1,0.5,0.5,0.5,0.5,0.0625,0.9872835628488248,0.8402685029780116,0.8737343173960768,0.7248353820708219
237,1,0.5,0.5,0.5,0.5,0.0625,0.996178208078931,0.853138816893475,0.8922472952193801,0.7583016125272394
238,1,0.5,0.5,0.5,0.5,0.0625,0.9796399790066868,0.8724889782030523,0.907651376991049,0.7757923997049754
239,1,0.5,0.5,0.5,0.5,0.0625,0.9631017499344499,0.8916029785651041,0.918171576113429,0.7884379621744207
240,1,0.5,0.5,0.5,0.5,0.0625,0.9465635208622059,0.9103296713945312,0.921811038247927,0.7943106144256274
241,1,0.5,0.5,0.5,0.5,0.0625,0.9300252917899658,0.9283646636884602,0.9176523435428936,0.7923034351261725
242,1,0.5,0.5,0.5,0.5,0.0625,0.9134870627177218,0.9450229594764953,0.9067328605130152,0.7827518739373882
243,1,0.5,0.5,0.5,0.5,0.0625,0.8969488336454821,0.9586076267776573,0.9164403961560832,0.7879756076704132
244,1,0.5,0.5,0.5,0.5,0.0625,0.8804106045732395,0.9652986723995718,0.9358800932881498,0.795366295923605
245,1,0.5,0.5,0.5,0.5,0.0625,0.8638723755009947,0.9613343083148789,0.9500949152999019,0.7890254692694422
246,1,0.5,0.5,0.5,0.5,0.0625,0.8473341464287555,0.9491483600092925,0.9539600985979486,0.7672184174158106
247,1,0.5,0.5,0.5,0.5,0.0625,0.8307959173565165,0.9330915336747411,0.9452384481292413,0.7327570087277677
248,1,0.5,0.5,0.5,0.5,0.0625,0.8142576882842731,0.9153383413683962,0.9283900662932837,0.6919488742577815
249,1,0.5,0.5,0.5,0.5,0.0625,0.7977194592120322,0.8967602304414195,0.9154779846949799,0.6548991563610821
250,1,0.5,0.5,0.5,0.5,0.0625,0.7811812301397927,0.8777326552395801,0.9381751701358273,0.6432769508869048
251,1,0.5,0.5,0.5,0.5,0.0625,0.7646430010675513,0.8584367379189852,0.9581592530630025,0.6289334758169098
252,1,0.5,0.4582374103984024,0.5,0.5,0.0572796762998003,0.7481060226577538,0.8389689137238574,0.969520718171915,0.6085077509211884
253,1,0.5,0.39747815442812207,0.5,0.5,0.04968476930351526,0.7316209344802738,0.8193847616519299,0.9631581062204111,0.5773931017190137
254,1,0.45320616409681036,0.33735551308160466,0.5,0.5,0.038222899505156345,0.7151358463027958,0.7997184034920217,0.9449031429773036,0.540397002696429
255,1,0.3613141254058281,0.27828241260545217,0.5,0.5,0.025136841631590683,0.6986507581253186,0.7952018625072821,0.9227730476433933,0.5126635309733895
256,1,0.27242378631040975,0.2211016963400959,0.5,0.5,0.01505834031915585,0.6821656699478393,0.8151062847199747,0.8992908113089927,0.5000394367908662
257,1,0.19141469535139888,0.16775970637619003,0.5,0.5,0.008027918272059635,0.6656805817703606,0.8349875920434582,0.882023110576337,0.4902593386373043
258,1,0.12241175372592944,0.12334171249981835,0.5,0.5,0.003774618833665539,0.6491954935928816,0.8548362868717492,0.8783401460236382,0.4874400156736418
259,1,0.073339305219347,0.10047654950955198,0.5,0.5,0.0018422200829669659,0.6327104054154007,0.8746368776763056,0.8698704733697471,0.4813792335332881
260,1,0.01045587320347674,0.1130946327652152,0.5,0.5,0.00029562578504671404,0.6162253172379192,0.8943623113263547,0.8585531732602425,0.4731732934207467
261,1,0.105268261049838,0.15263602104110047,0.5,0.5,0.004016932127140782,0.5997402290604391,0.9139608804213166,0.8829149644078922,0.483960220832763
262,1,0.16183377308453584,0.20400395554552803,0.5,0.5,0.00825368246252568,0.5832551408829637,0.9333206259219465,0.9069376213259881,0.4937042395092844
263,1,0.12027320808501224,0.26028824951805196,0.5,0.5,0.007826425699092063,0.5674473586033056,0.9521507810198957,0.9302697548453805,0.502620511798497
264,1,0.0682726005383838,0.31889627121704417,0.5,0.5,0.005442969434495339,0.5529366793133126,0.9694556619555943,0.9518958644794291,0.510261488333681
265,1,0.07439314390740626,0.3787508293787482,0.5,0.5,0.007044116238755672,0.5418068638225151,0.980599860409365,0.9681298161436107,0.5143632422755707
266,1,0.12459734423725577,0.439342747423972,0.5,0.5,0.01368523488473159,0.5570742398277039,0.9751047344721695,0.9688967946362685,0.5263102893737036
267,1,0.09369063589831506,0.5,0.5,0.5,0.011711329487289382,0.5722371409719951,0.9592178583781285,0.953426293375369,0.5233357733296541
268,1,0.08505591875137664,0.5,0.5,0.5,0.01063198984392208,0.5872840520903435,0.9458716185337378,0.9320234532091037,0.5177346634890657
269,1,0.1089010890544978,0.5,0.5,0.5,0.013612636131812225,0.6022018108265479,0.9421567941699768,0.9087721989825814,0.5156087443984879
270,1,0.10171063273833503,0.5,0.5,0.5,0.012713829092291878,0.6169753264919501,0.9324589662410271,0.8847862315374893,0.509021213107165
271,1,0.06291207219062162,0.5,0.5,0.5,0.007864009023827702,0.6315872460435565,0.9188966953708526,0.8925991019733921,0.5180318793173305
272,1,0.03736823805079359,0.5,0.5,0.5,0.004671029756349199,0.6460175575044071,0.9030788939275485,0.914719291379195,0.5336516447165487
273,1,0.055527966273585305,0.5,0.5,0.5,0.006940995784198163,0.6602431200577676,0.8859401228176846,0.9347263787674613,0.5467549883927874
274,1,0.04890902085119797,0.5,0.5,0.5,0.006113627606399746,0.6742371093930826,0.8679939002796426,0.950015082327262,0.5559808400667676
275,1,0.0330288786378673,0.5,0.5,0.5,0.004128609829733412,0.6879683671795058,0.8495288561088303,0.9554316439534534,0.5584010497769802
276,1,0.04230522399295167,0.5,0.5,0.5,0.0052881529991189585,0.7014006456466744,0.8307146789457067,0.9478062769421925,0.5522524185129672
277,1,0.09476062592416346,0.5,0.5,0.5,0.011845078240520432,0.7144917435250234,0.8116559671638317,0.9313557643164618,0.5401132198814677
278,1,0.12712582315250615,0.5,0.5,0.5,0.015890727894063268,0.7271925401201538,0.7924200648291635,0.9108379146805143,0.5248630250022521
279,1,0.16211184594917638,0.5,0.5,0.5,0.020263980743647048,0.7394459530685419,0.776722524106208,0.8884754564032524,0.5102908381594714
280,1,0.22761997248088695,0.5,0.5,0.5,0.028452496560110868,0.7511858763370028,0.7966032224875081,0.8651831976703028,0.5177231076100058
281,1,0.24946268394768012,0.5,0.5,0.5,0.031182835493460015,0.7623362029008887,0.8164579967325497,0.8413701902026418,0.5236818384130915
282,1,0.23018183193006403,0.5,0.5,0.5,0.028772728991258004,0.7728101051443907,0.8362774150448657,0.8172398760060386,0.5281687594080474
283,1,0.23781106668462387,0.5,0.5,0.5,0.029726383335577984,0.7825098352729698,0.8560468733047004,0.7929031403226225,0.5311381396505116
284,1,0.2514783382333885,0.5,0.5,0.5,0.03143479227917356,0.7913274077962393,0.875742523177415,0.7684250539152098,0.5325178406299379
285,1,0.275048802491608,0.5,0.5,0.5,0.034381100311451,0.7991466075052656,0.8953226939242432,0.7438461360429718,0.5322175167907415
286,1,0.31331334221594065,0.5,0.5,0.5,0.03916416777699258,0.8073779001897698,0.9147078182466917,0.7191928626511445,0.5311346289195065
287,1,0.3690286925279175,0.5,0.5,0.5,0.046128586565989685,0.8196150426074656,0.933726520166801,0.6944832332718832,0.5314854499532891
288,1,0.41683050706756397,0.5,0.5,0.5,0.052103813383445496,0.8318521850251612,0.9519417854039003,0.6697298967240027,0.5303422643250411
289,1,0.47806544023238595,0.5,0.5,0.5,0.059758180029048244,0.8440783070393342,0.967953005583578,0.6449419941982946,0.5269357542171281
290,1,0.5,0.5,0.5,0.5,0.0625,0.8570833422891261,0.9766670252199106,0.6201262922367091,0.5190984410748166
291,1,0.5,0.5,0.5,0.5,0.0625,0.8735584040673676,0.9706427935073851,0.5952879045348781,0.504752453968118
292,1,0.5,0.5,0.5,0.5,0.0625,0.8900334658456136,0.9555110863920853,0.57043076625332,0.48511534050193095
293,1,0.5,0.5,0.5,0.5,0.0625,0.9065085276238599,0.9375765965764868,0.5455579542475711,0.4636812602854776
294,1,0.5,0.5,0.5,0.5,0.0625,0.9229835894021087,0.9186728879405056,0.5206719084868942,0.4414881244347561
295,1,0.5,0.4874223399035103,0.5,0.5,0.06092779248793879,0.9394586511803529,0.8993445629044352,0.5,0.4224485150062924
296,1,0.5,0.47569951414786366,0.5,0.5,0.05946243926848296,0.9559337129585974,0.8797962776039733,0.5,0.42051346114855953
297,1,0.5,0.47202967924066014,0.5,0.5,0.05900370990508252,0.9724087747368493,0.8601202204075755,0.5,0.4181942248264596
298,1,0.5,0.4765988967753543,0.5,0.5,0.059574862096919284,0.988883836515088,0.8403636300845421,0.5,0.4155110052928741
299,1,0.5,0.48917634727267767,0.5,0.5,0.06114704340908471,0.9946411017066636,0.8205531040648849,0.5,0.40807792171795987
300,1,0.5,0.5,0.5,0.5,0.0625,0.9803426869177079,0.8007047257918282,0.5,0.39248251115523364
301,1,0.5,0.5,0.5,0.5,0.0625,0.9704989628629245,0.7808287788447705,0.5,0.37889676002118683
302,1,0.5,0.5,0.5,0.5,0.0625,0.9606552388081326,0.7609321392498857,0.5,0.3654967229739411
303,1,0.5,0.5,0.5,0.5,0.0625,0.9508115147533526,0.7410195762135734,0.5,0.35228497286075755
304,1,0.5,0.5,0.5,0.5,0.0625,0.9409677906985597,0.7210945002952447,0.5,0.33926334941384917
305,1,0.5,0.5,0.5,0.5,0.0625,0.9311604204988951,0.7011594143585568,0.5,0.3264459475554364
306,1,0.5,0.5,0.5,0.5,0.0625,0.921404490232778,0.6812161963218905,0.5,0.31383783105514174
307,1,0.5,0.5,0.5,0.5,0.0625,0.9097956078565808,0.6612662825338341,0.5,0.3008085797364655
308,1,0.5,0.5,0.5,0.5,0.0625,0.8967916373353717,0.6413107902244519,0.5,0.28756107680311366
309,1,0.5,0.5,0.5,0.5,0.0625,0.9231957753528987,0.8142088924504234,0.793873059174947,0.5967339044090462
310,1,0.5,0.5,0.5,0.5,0.0625,0.9397340044251381,0.8274584207132716,0.8179122779592101,0.6360010749739978
311,1,0.5,0.5,0.5,0.5,0.0625,0.9562722334973798,0.8393050793552508,0.8416536665971923,0.6755147196311735
312,1,0.5,0.5,0.4900023248261023,0.5,0.061250290603262786,0.972810462569625,0.8494174031991559,0.8649400722411673,0.7147191288028049
313,1,0.5,0.5,0.46522865957463755,0.5,0.058153582446829694,0.9893486916418655,0.8586306946678818,0.8874886367057563,0.7539084215564634
314,1,0.5,0.5,0.4478678745391746,0.5,0.055983484317396824,0.9941130792858898,0.8658215141245962,0.908750727923801,0.7821840082091657
315,1,0.5,0.5,0.4388007069261802,0.5,0.05485008836577252,0.9775748502136503,0.8702986058149282,0.9275841699726751,0.78917194240233
316,1,0.5,0.5,0.4385418882541802,0.5,0.05481773603177253,0.961036621141405,0.8836656995348608,0.9415904526412533,0.7996316604183837
317,1,0.5,0.5,0.4471067155705036,0.5,0.05588833944631295,0.9444983920691684,0.9008812679612619,0.9468088540566661,0.8056215784217872
318,1,0.5,0.5,0.464006834500171,0.5,0.058000854312521374,0.9279601629969256,0.9168412565196942,0.940865231962301,0.8004807647034834
319,1,0.5,0.5,0.4883776917689016,0.5,0.0610472114711127,0.9114219339246838,0.9306730197291236,0.9264164177619684,0.78581957448947
320,1,0.5,0.5,0.5,0.5,0.0625,0.8948837048524433,0.9408638539492753,0.9073600174919539,0.7639642260360642
321,1,0.5,0.5,0.5,0.5,0.0625,0.8783454757802016,0.9453379716257454,0.9161889964611731,0.760742260763058
322,1,0.5,0.5,0.5,0.5,0.0625,0.8618072467079576,0.942739272426522,0.926491909585596,0.7527371876491232
323,1,0.5,0.5,0.5,0.5,0.0625,0.8452690176357178,0.9338967134062222,0.9290592190728235,0.7333937337088581
324,1,0.5,0.5,0.5,0.5,0.0625,0.8287307885634776,0.9208766906989274,0.9231120982160308,0.7044811821140265
325,1,0.5,0.5,0.5,0.5,0.0625,0.8121925594912338,0.9053884169300015,0.9103289094360316,0.6694101229357343
326,1,0.5,0.5,0.5,0.5,0.0625,0.7956543304189896,0.888455366658609,0.9208940619046748,0.6509831064409831
327,1,0.5,0.5,0.5,0.5,0.0625,0.7791161013467502,0.8706436750540585,0.9458143196180624,0.6415765974199752
328,1,0.5,0.5,0.5,0.5,0.0625,0.762577872274514,0.8522708140556757,0.9705988694951113,0.6308143970421334
329,1,0.5,0.4487613646849792,0.5,0.5,0.0560951705856224,0.7460396432022691,0.8335224761235632,0.9934605052583154,0.617774285976634
330,1,0.5,0.38651535725358677,0.5,0.5,0.048314419656698346,0.7295014141300222,0.814512481464958,0.9782950810186258,0.5812912045024022
331,1,0.4267358190989193,0.3243670457241764,0.5,0.5,0.034604759236450754,0.7129631850577816,0.7973724343160149,0.9536379247175071,0.5421404809058228
332,1,0.32854638983001483,0.26238585958621363,0.5,0.5,0.02155148172737392,0.6964249559855433,0.7979858040848151,0.9287414528564415,0.5161362009912946
333,1,0.23165057791276655,0.20072667553108448,0.5,0.5,0.011624612597321024,0.6798867269133058,0.8160825078174634,0.9050381418272099,0.5021546796949556
334,1,0.1378231270090311,0.13981615510631673,0.5,0.5,0.00481747492578307,0.663348497841061,0.8360821768071649,0.906992859741359,0.5030308073570644
335,1,0.05126860034878955,0.08135364888971708,0.5,0.5,0.0010427219279606629,0.6468102687688193,0.8560817537980587,0.9023634199157191,0.49965890104761956
336,1,0.014430516866231369,0.03873983926950392,0.5,0.5,0.00013975897599341713,0.6302720396965776,0.8760811942463618,0.8919931696511023,0.49253140575361404
337,1,0.0680746787500125,0.06477371461935783,0.5,0.5,0.001102362453539443,0.6137718206394885,0.8960804193187247,0.8773295103397547,0.48252150145760686
338,1,0.1061703501982183,0.12125589909175094,0.5,0.5,0.0032184453175427546,0.5972867324620096,0.9160792750356788,0.886467505527049,0.48504133047765746
339,1,0.06743822301196661,0.18172190848520542,0.5,0.5,0.0030637506476463676,0.5808016442845269,0.9360774147260749,0.9114487263439501,0.4955321612340232
340,1,0.04942442779745909,0.24321844293239075,0.5,0.5,0.003005233092930593,0.5643165561070524,0.9560738604283514,0.9364151839589975,0.5052225000686759
341,1,0.020655698983161164,0.3051230406597095,0.5,0.5,0.0015756324201734511,0.547831467929568,0.9760643661618779,0.9613382670354034,0.5140456200370124
342,1,0.008417853734383973,0.3672293954742468,0.5,0.5,0.0007728208345171144,0.5481194155119067,0.9959597776301339,0.9859846384033599,0.5382538367406233
343,1,0.025050509875769122,0.42944998295417747,0.5,0.5,0.002689485259785626,0.5636075829928385,0.9838837899503914,0.9878290869059349,0.547775296947254
344,1,0.00043741698223020986,0.49174144305548895,0.5,0.5,5.377401451471514e-05,0.579005729063978,0.9639009549166717,0.9632599416113479,0.537599395165141
345,1,0.013539913665778225,0.5,0.5,0.5,0.001692489208222278,0.5943036033483781,0.9439058836820364,0.9383434297478368,0.5263793871258428
346,1,0.01242230037560349,0.5,0.5,0.5,0.0015527875469504362,0.6094894215173903,0.923908221764382,0.913378793473431,0.5143348218548975
347,1,0.005801281850563944,0.5,0.5,0.5,0.000725160231320493,0.6245495863458222,0.9155792222609461,0.8883983235566005,0.5080080378007489
348,1,0.028526633766851384,0.5,0.5,0.5,0.003565829220856423,0.6394683510773123,0.9043818924334583,0.8800603834708329,0.5089596869848519
349,1,0.0626241178110209,0.5,0.5,0.5,0.007828014726377612,0.6542274126072247,0.890643805501734,0.8993851006107723,0.5240569414001496
350,1,0.04203978801611402,0.5,0.5,0.5,0.005254973502014253,0.6688054196318601,0.8752012337573791,0.9156720429214225,0.5359788586432496
351,1,0.04766792933766245,0.5,0.5,0.5,0.005958491167207806,0.6831773785006564,0.8586115746030845,0.9268627953023189,0.5436828902644294
352,1,0.06612319642786207,0.5,0.5,0.5,0.00826539955348276,0.697313937423994,0.8412340035878126,0.9304521957432774,0.5458071615833141
353,1,0.04326477263475198,0.5,0.5,0.5,0.0054080965793439975,0.7111805286734116,0.8233008307962653,0.9253357954380187,0.5417984695357656
354,1,0.0030740431575191907,0.5,0.5,0.5,0.00038425539468989883,0.7247363498161641,0.8049652564853476,0.9130368479825278,0.532654358760321
355,1,0.031147187021391465,0.5,0.5,0.5,0.003893398377673933,0.7379331711886448,0.7863308493058356,0.8960748530202765,0.5199560512245114
356,1,0.08734542591283423,0.5,0.5,0.5,0.010918178239104279,0.7507139715717972,0.7779117901485835,0.8763542053254512,0.5117814346772978
357,1,0.14104693014852837,0.5,0.5,0.5,0.017630866268566046,0.7630114333320466,0.7979094489691083,0.8549961072707264,0.5205336276914672
358,1,0.1583322313009825,0.5,0.5,0.5,0.019791528912622813,0.7747463806090793,0.8179065935380125,0.8326262407885094,0.5276104140613442
359,1,0.13033424978145197,0.5,0.5,0.5,0.016291781222681496,0.7858263299991148,0.8379030335327226,0.809600888556365,0.5330786818066031
360,1,0.138709220131447,0.5,0.5,0.5,0.017338652516430873,0.7961444522458752,0.8578984715111879,0.7861316573111635,0.5369366548315689
361,1,0.15395245151606657,0.5,0.5,0.5,0.01924405643950832,0.8055794163824608,0.8778924152240429,0.7623500171041213,0.5391431256581802
362,1,0.1799342787627129,0.5,0.5,0.5,0.022491784845339112,0.8139967799370568,0.8978839869521942,0.7383411367135527,0.5396348376968194
363,1,0.22886542843391883,0.5,0.5,0.5,0.028608178554239853,0.8212527259817896,0.9178714545255908,0.7141622713806007,0.5383386868550576
364,1,0.279789013233527,0.5,0.5,0.5,0.034973626654190876,0.8272008865194862,0.9378508580694461,0.6898531743379566,0.5351819262043229
365,1,0.3368131500874081,0.5,0.5,0.5,0.04210164376092601,0.8317025406432998,0.9578107394747593,0.6654422324408207,0.5301003493299212
366,1,0.4098784125894085,0.5,0.5,0.5,0.05123480157367606,0.8380883366264298,0.9776986196698766,0.6409502176576032,0.5251932045914437
367,1,0.478614504939953,0.5,0.5,0.5,0.059826813117494125,0.8545633984046768,0.9961568989616456,0.6163926583522376,0.5247222644490432
368,1,0.5,0.5,0.5,0.5,0.0625,0.8710384601829255,0.9817739942238226,0.5917813834083399,0.5060694888401047
369,1,0.5,0.5,0.5,0.5,0.0625,0.8875135219611694,0.961926319490817,0.5671255548106948,0.48416791207107285
370,1,0.5,0.4780200319634312,0.5,0.5,0.0597525039954289,0.9039885837394115,0.9419739454341662,0.5424323747642439,0.46189944320572485
371,1,0.5,0.44898512367540266,0.5,0.5,0.05612314045942533,0.9204636455176587,0.9219971739650452,0.5177075803728267,0.4393602415229326
372,1,0.5,0.4271821995417347,0.5,0.488829643883699,0.05220483061886035,0.9369387072959061,0.9020109254538962,0.5,0.4225644752307787
